Mapped_GCK,Sales_EUR,date
#9,333.0,2019-01-11
#8,0.0,2019-01-30
#8,168292.96,2019-01-29
#9,0.0,2019-01-15
#8,0.0,2019-02-04
#36,0.0,2019-01-14
#6,227456.39,2019-01-29
#13,0.0,2021-09-22
#8,0.0,2021-09-29
#8,0.0,2021-09-25
#36,20157.9,2021-09-30
#16,45408.28,2020-04-23
#16,18707.78,2020-04-27
#16,0.0,2020-04-09
#11,0.0,2020-05-05
#3,123419.35,2020-04-30
#6,0.0,2020-04-06
#4,0.0,2020-05-05
#4,0.0,2020-04-20
#5,0.0,2020-04-29
#5,332731.37,2020-04-10
#5,0.0,2020-04-16
#1,0.0,2020-04-12
#3,0.0,2020-04-27
#3,0.0,2020-04-08
#3,0.0,2020-04-14
#3,0.0,2020-05-04
#20,0.0,2020-04-23
#1,0.0,2020-04-13
#1,0.0,2020-04-14
#1,0.0,2020-04-15
#1,0.0,2020-04-16
#1,304782.15,2020-04-17
#1,0.0,2020-04-18
#13,0.0,2020-04-09
#13,19215.8,2020-04-17
#13,330.0,2020-04-23
#9,1851.85,2020-04-30
#6,0.0,2020-04-08
#16,0.0,2020-08-25
#16,138470.92,2019-09-23
#6,0.0,2019-09-05
#4,0.0,2019-09-04
#4,0.0,2019-09-06
#5,1904429.32,2019-09-20
#4,-796.4,2019-09-03
#5,0.0,2019-09-06
#3,0.0,2019-09-06
#5,-136550.38,2019-09-03
#3,0.0,2019-09-12
#3,197543.565,2019-09-30
#3,0.0,2019-09-28
#3,0.0,2019-09-15
#20,0.0,2019-09-27
#20,0.0,2019-09-17
#1,0.0,2020-04-20
#1,0.0,2020-04-21
#13,0.0,2019-09-04
#12,0.0,2019-09-01
#9,6160.96,2019-09-30
#9,555.0,2019-10-08
#13,0.0,2019-09-18
#9,0.0,2019-09-02
#9,0.0,2019-09-14
#8,0.0,2019-09-16
#8,0.0,2019-09-04
#8,0.0,2019-09-05
#36,0.0,2019-09-17
#36,0.0,2019-09-25
#36,0.0,2019-10-03
#16,0.0,2019-10-10
#16,0.0,2019-10-18
#16,0.0,2019-10-08
#3,0.0,2019-02-20
#3,1151866.56,2019-02-08
#3,0.0,2019-02-06
#3,-488.34,2019-03-01
#5,0.0,2019-02-19
#1,0.0,2020-04-22
#1,620736.59,2020-04-23
#1,0.0,2020-04-24
#1,0.0,2020-04-25
#1,0.0,2020-04-27
#20,54.02,2019-02-21
#1,640762.12,2020-04-28
#1,0.0,2020-04-29
#14,12961.8,2019-02-21
#20,307.64,2019-02-15
#9,0.0,2019-02-18
#13,0.0,2019-02-11
#8,37092.79,2019-02-08
#5,0.0,2019-02-06
#5,0.0,2019-02-13
#5,0.0,2019-02-25
#36,0.0,2019-02-25
#5,0.0,2018-11-13
#5,0.0,2018-11-07
#5,0.0,2018-11-02
#1,123419.35,2020-04-30
#1,0.0,2020-05-01
#14,14175.0,2018-11-23
#13,-158.2,2018-11-16
#9,0.0,2018-11-13
#12,0.0,2018-11-01
#20,0.0,2018-11-07
#12,0.0,2018-11-20
#13,0.0,2018-11-19
#8,0.0,2018-11-27
#8,0.0,2018-11-26
#8,0.0,2018-11-21
#6,0.0,2020-04-22
#1,0.0,2020-05-02
#1,28060622.49,2020-05-04
#20,0.0,2018-11-08
#1,16026.21,2020-05-05
#1,0.0,2020-05-06
#16,0.0,2020-12-09
#16,0.0,2020-12-16
#11,0.0,2020-12-22
#16,0.0,2020-12-21
#5,0.0,2020-12-20
#6,23586.97,2020-12-11
#6,0.0,2020-12-05
#6,0.0,2020-12-29
#3,0.0,2020-12-09
#9,0.0,2020-12-14
#20,0.0,2020-12-22
#20,973.0,2020-12-28
#16,0.0,2020-09-09
#5,0.0,2020-08-28
#36,0.0,2020-08-12
#11,0.0,2020-08-03
#11,653750.07,2020-08-14
#16,7778.93,2020-08-10
#16,145578.79,2020-08-14
#5,0.0,2020-08-20
#6,33918.47,2020-08-21
#6,0.0,2020-08-04
#6,681055.9,2020-08-31
#6,681055.9,2020-08-27
#4,0.0,2020-08-05
#4,0.0,2020-08-28
#4,56598.34,2020-08-21
#4,0.0,2020-08-15
#5,0.0,2020-08-05
#3,2211421.64,2020-08-27
#3,0.0,2020-08-26
#3,983034.99,2020-08-24
#3,0.0,2020-08-11
#5,0.0,2020-08-11
#1,-7.11e-15,2020-05-07
#1,0.0,2020-05-08
#13,0.0,2020-08-25
#20,0.0,2020-08-23
#12,18930.0,2020-08-27
#12,0.0,2020-08-12
#14,0.0,2020-08-04
#1,0.0,2020-05-09
#13,15326.26,2020-08-31
#13,3922.88,2020-08-27
#8,-105.42,2020-08-19
#8,0.0,2020-08-26
#36,0.0,2020-08-18
#36,1260.5,2020-08-14
#16,0.0,2019-07-24
#16,0.0,2019-09-03
#16,0.0,2019-09-11
#16,0.0,2019-02-06
#36,0.0,2019-02-06
#11,0.0,2019-02-12
#11,0.0,2019-02-18
#3,0.0,2019-02-10
#16,244227.6,2018-11-14
#16,0.0,2018-11-26
#36,12593.69,2018-11-30
#11,0.0,2018-11-19
#6,0.0,2018-11-14
#6,0.0,2018-11-16
#4,126293.56,2018-11-30
#4,0.0,2018-11-14
#5,0.0,2018-10-08
#1,0.0,2020-05-11
#1,0.0,2020-05-12
#9,3016.0,2018-10-31
#12,0.0,2018-10-19
#12,0.0,2018-10-18
#13,0.0,2018-10-17
#13,22737.2,2018-10-31
#8,0.0,2018-10-04
#6,0.0,2018-10-17
#1,0.0,2020-05-13
#11,0.0,2021-07-05
#11,0.0,2021-07-07
#11,562456.0,2021-07-23
#11,0.0,2021-07-29
#6,14400.0,2021-07-09
#4,0.0,2021-07-15
#4,0.0,2021-07-19
#3,0.0,2021-07-15
#3,0.0,2021-07-08
#3,0.0,2021-07-03
#1,0.0,2020-05-14
#1,1297912.92,2020-05-15
#1,0.0,2020-05-16
#12,77781.38,2021-07-23
#12,69920.0,2021-07-28
#12,90726.13,2021-07-09
#1,0.0,2020-05-18
#12,0.0,2021-07-14
#9,4806.0,2021-07-09
#8,0.0,2021-07-13
#9,960.0,2021-07-23
#8,0.0,2021-07-29
#8,0.0,2021-07-05
#11,178669.61,2020-11-20
#11,0.0,2020-11-16
#5,0.0,2020-11-07
#3,139430.47,2020-11-30
#4,152567.38,2020-11-30
#4,0.0,2020-11-04
#4,0.0,2020-11-09
#12,0.0,2020-11-25
#3,-905.5,2020-11-16
#3,0.0,2020-11-25
#3,0.0,2020-11-12
#20,0.0,2020-11-09
#9,0.0,2020-11-23
#1,0.0,2020-05-19
#1,0.0,2020-05-20
#12,267025.9,2020-11-30
#1,0.0,2020-05-21
#13,0.0,2020-11-04
#12,0.0,2020-11-03
#20,0.0,2020-11-16
#9,-6787.9,2020-11-13
#8,0.0,2020-11-10
#8,0.0,2020-11-28
#20,0.0,2020-03-20
#1,525153.35,2020-05-22
#1,0.0,2020-05-23
#1,0.0,2020-05-24
#1,0.0,2020-05-25
#1,0.0,2020-05-26
#1,885921.31,2020-05-27
#12,-4796.0,2020-03-27
#9,1615.0,2020-03-13
#13,0.0,2020-03-30
#1,0.0,2020-05-28
#13,12981.14,2020-03-27
#14,2851.45,2020-03-27
#13,0.0,2020-03-20
#12,0.0,2020-03-19
#12,0.0,2020-03-17
#36,0.0,2020-03-19
#8,0.0,2020-03-18
#36,0.0,2020-03-13
#16,32229.6,2020-07-28
#16,0.0,2020-07-08
#20,728.98,2020-07-31
#11,131058.06,2020-07-24
#11,311987.65,2020-07-10
#11,0.0,2020-07-06
#5,0.0,2020-07-06
#6,0.0,2020-07-06
#4,22310.53,2020-07-10
#4,0.0,2020-07-13
#4,0.0,2020-07-07
#3,0.0,2020-07-16
#3,0.0,2020-07-08
#1,614576.26,2020-05-29
#3,0.0,2020-07-26
#1,0.0,2020-05-30
#1,0.0,2020-06-01
#1,27607753.28,2020-06-02
#1,-35715.91,2020-06-03
#1,0.0,2020-06-04
#12,27334.0,2020-07-17
#13,639.8,2020-07-24
#9,0.0,2020-07-20
#12,0.0,2020-07-23
#12,0.0,2020-07-08
#12,0.0,2020-07-03
#12,0.0,2020-07-28
#8,68639.9,2020-07-24
#8,0.0,2020-07-23
#8,0.0,2020-07-15
#8,-2712.86,2020-07-08
#36,0.0,2020-07-16
#16,37160.0,2020-05-04
#5,0.0,2020-05-13
#16,166.5,2020-05-15
#3,2385485.47,2020-05-29
#6,0.0,2020-05-28
#6,89229.95,2020-05-29
#4,0.0,2020-05-08
#4,0.0,2020-05-26
#4,0.0,2020-05-13
#3,3857148.93,2020-05-15
#5,0.0,2020-05-26
#3,0.0,2020-05-13
#3,0.0,2020-05-28
#3,0.0,2020-05-03
#20,0.0,2020-05-14
#1,-1.82e-12,2020-06-05
#1,0.0,2020-06-06
#12,0.0,2020-05-29
#9,0.0,2020-05-01
#9,0.0,2020-05-04
#8,0.0,2020-05-13
#8,0.0,2020-05-17
#16,0.0,2019-08-21
#16,26775.33,2019-08-28
#16,0.0,2019-08-14
#16,211.12,2019-08-26
#5,1740387.41,2019-08-28
#36,0.0,2019-08-06
#11,0.0,2019-08-30
#11,0.0,2019-08-29
#11,0.0,2019-08-26
#5,0.0,2019-08-07
#6,0.0,2019-08-27
#6,165379.34,2019-08-28
#4,0.0,2019-08-27
#5,0.0,2019-08-15
#9,0.0,2020-03-18
#4,0.0,2020-07-23
#1,0.0,2020-06-07
#1,0.0,2020-06-08
#1,0.0,2020-06-09
#12,0.0,2019-06-07
#13,0.0,2019-06-19
#1,0.0,2020-06-10
#9,0.0,2019-06-19
#12,0.0,2019-06-21
#14,0.0,2019-06-07
#8,0.0,2019-06-25
#16,10792.0,2019-05-27
#9,0.0,2019-05-29
#11,639152.5,2019-05-31
#11,0.0,2019-05-06
#11,0.0,2019-05-22
#11,0.0,2019-05-15
#16,0.0,2019-05-07
#6,0.0,2019-05-24
#6,0.0,2019-05-03
#6,0.0,2019-05-16
#4,0.0,2019-05-14
#4,158364.57,2019-05-31
#4,0.0,2019-05-22
#5,0.0,2019-05-22
#3,2245859.09,2019-05-17
#3,2285083.52,2019-05-23
#3,0.0,2019-05-15
#3,0.0,2019-05-09
#20,0.0,2019-06-05
#14,0.0,2019-05-24
#20,0.0,2019-05-17
#12,0.0,2019-05-23
#14,0.0,2019-05-23
#8,0.0,2019-05-20
#8,0.0,2019-05-16
#16,35295.8,2019-03-07
#16,2036715.01,2019-03-15
#16,5623.8,2019-03-12
#16,9985.0,2019-03-22
#11,929483.11,2019-03-27
#36,0.0,2019-03-11
#11,0.0,2019-03-06
#6,0.0,2019-03-18
#6,0.0,2019-03-25
#6,0.0,2019-03-19
#3,0.0,2019-03-06
#1,717136.96,2020-06-11
#1,0.0,2020-06-12
#1,0.0,2020-06-13
#1,0.0,2020-06-15
#1,0.0,2020-06-16
#1,0.0,2020-06-17
#12,0.0,2019-03-29
#12,0.0,2019-03-11
#13,2680.0,2019-03-27
#13,0.0,2019-03-21
#13,3471.0,2019-03-08
#8,113186.07,2019-03-15
#4,0.0,2019-03-19
#5,874988.95,2019-08-16
#5,0.0,2019-08-14
#3,0.0,2019-08-10
#1,0.0,2020-06-18
#1,673907.95,2020-06-19
#1,0.0,2020-06-20
#1,0.0,2020-06-22
#1,396371.28,2020-06-23
#12,0.0,2019-08-20
#12,0.0,2019-08-22
#13,0.0,2019-08-06
#14,0.0,2019-08-30
#14,0.0,2019-08-29
#8,0.0,2019-08-24
#8,0.0,2019-08-06
#1,0.0,2020-06-24
#1,0.0,2020-06-25
#1,1178884.13,2020-06-26
#1,0.0,2020-06-27
#1,0.0,2020-06-29
#1,128018.315,2020-06-30
#1,31552339.35,2020-07-01
#1,116667.25,2020-07-02
#1,0.0,2020-07-03
#1,0.0,2020-07-04
#1,0.0,2020-07-05
#1,0.0,2020-07-06
#1,0.0,2020-07-07
#1,0.0,2020-07-08
#1,0.0,2020-07-09
#1,640260.27,2020-07-10
#1,0.0,2020-07-11
#1,0.0,2020-07-13
#1,0.0,2020-07-14
#1,0.0,2020-07-15
#1,0.0,2020-07-16
#1,682149.18,2020-07-17
#5,132513.0,2022-03-31
#11,0.0,2022-03-09
#3,0.0,2022-03-26
#20,0.0,2022-03-17
#8,0.0,2022-03-09
#1,0.0,2020-07-18
#1,0.0,2020-07-19
#1,0.0,2020-07-20
#1,0.0,2020-07-21
#16,0.0,2022-04-01
#1,0.0,2020-07-22
#4,69438.41,2022-03-29
#4,0.0,2022-03-04
#4,0.0,2022-03-08
#5,0.0,2022-03-16
#3,2810067.79,2022-03-29
#3,0.0,2022-03-09
#3,0.0,2022-03-27
#14,0.0,2022-03-29
#20,2771.92,2022-03-18
#8,0.0,2022-03-02
#12,0.0,2022-03-17
#36,1864.05,2022-03-18
#1,0.0,2020-07-23
#1,1239967.96,2020-07-24
#1,0.0,2020-07-25
#1,0.0,2020-07-27
#4,-721.03,2022-04-04
#3,0.0,2022-03-16
#13,0.0,2022-03-03
#12,0.0,2022-03-08
#13,1424.0,2022-03-24
#5,6903728.8,2021-05-27
#5,129611.85,2021-05-31
#36,0.0,2021-06-02
#11,0.0,2021-05-05
#11,0.0,2021-05-04
#3,2317790.47,2021-05-27
#6,0.0,2021-05-17
#6,0.0,2021-05-03
#4,0.0,2021-05-10
#5,0.0,2021-05-07
#12,0.0,2021-05-19
#8,0.0,2021-05-12
#1,0.0,2020-07-28
#1,365038.02,2020-07-29
#1,0.0,2020-07-30
#14,0.0,2021-05-13
#1,125837.825,2020-07-31
#12,-520.8,2021-06-02
#6,0.0,2021-05-12
#8,0.0,2021-05-26
#8,0.0,2021-05-05
#8,0.0,2021-05-11
#36,1255.2,2021-05-27
#3,0.0,2021-05-20
#1,0.0,2020-08-01
#1,32980853.61,2020-08-03
#5,6071394.63,2022-02-24
#5,981201.44,2022-02-11
#3,115905.15,2022-02-28
#6,0.0,2022-02-07
#4,21106.48,2022-02-21
#5,-19379.24,2022-02-02
#5,0.0,2022-02-04
#3,0.0,2022-02-17
#3,0.0,2022-02-16
#3,0.0,2022-02-08
#3,0.0,2022-02-26
#3,-1902.0,2022-02-09
#8,387523.37,2022-02-24
#20,0.0,2022-02-23
#12,0.0,2022-02-10
#20,0.0,2022-02-08
#12,98135.0,2022-02-18
#8,0.0,2022-02-07
#8,0.0,2022-02-02
#8,0.0,2022-02-10
#8,23323.2,2022-02-01
#36,0.0,2022-02-02
#1,195493.5,2020-08-04
#6,240427.0,2022-02-28
#16,0.0,2021-12-16
#16,47067.99,2021-12-10
#16,31476.17,2021-12-20
#16,0.0,2021-12-09
#1,0.0,2020-08-05
#1,0.0,2020-08-06
#1,0.0,2020-08-07
#1,0.0,2020-08-08
#12,2798.0,2022-01-01
#8,703978.97,2021-12-22
#11,0.0,2021-12-28
#11,0.0,2021-12-20
#11,0.0,2021-12-08
#11,1006677.0,2021-12-22
#11,0.0,2021-12-15
#11,0.0,2021-12-14
#6,0.0,2021-12-01
#4,0.0,2021-12-16
#4,0.0,2021-12-07
#3,0.0,2021-12-08
#16,0.0,2021-07-12
#16,24000.0,2021-07-28
#16,41419.38,2021-04-12
#16,0.0,2021-04-20
#16,534.0,2021-04-27
#5,1313619.24,2021-04-23
#11,931559.09,2021-04-28
#16,0.0,2021-04-16
#6,267876.61,2021-04-30
#6,0.0,2021-04-13
#6,0.0,2021-04-21
#4,0.0,2021-04-19
#4,0.0,2021-04-06
#3,0.0,2021-04-29
#5,0.0,2021-04-09
#3,222000.0,2021-04-06
#3,3918653.98,2021-04-16
#3,0.0,2021-04-12
#36,0.0,2021-04-14
#9,0.0,2021-04-12
#1,0.0,2020-08-09
#16,368.0,2021-08-13
#16,0.0,2021-08-03
#16,0.0,2021-08-26
#16,62000.0,2021-08-30
#6,0.0,2021-08-18
#6,0.0,2021-08-23
#6,0.0,2021-08-30
#6,0.0,2021-08-17
#6,0.0,2021-08-03
#6,0.0,2021-08-12
#6,0.0,2021-08-02
#4,26014.31,2021-08-24
#4,0.0,2021-08-19
#4,86938.91,2021-08-31
#4,0.0,2021-08-28
#4,0.0,2021-08-02
#5,2734548.51,2021-08-24
#5,0.0,2021-08-10
#5,0.0,2021-08-12
#5,0.0,2021-08-30
#5,0.0,2021-08-18
#3,1167591.48,2021-08-24
#3,0.0,2021-08-03
#3,0.0,2021-08-12
#3,0.0,2021-08-09
#3,0.0,2021-08-02
#3,0.0,2021-08-16
#3,0.0,2021-08-29
#3,-830.7,2021-09-01
#3,0.0,2021-08-22
#1,0.0,2020-08-10
#1,0.0,2020-08-11
#1,0.0,2020-08-12
#1,0.0,2020-08-13
#12,0.0,2021-08-25
#12,112060.64,2021-08-31
#12,0.0,2021-08-09
#13,9859.57,2021-08-13
#9,0.0,2021-08-12
#8,0.0,2021-08-19
#13,9859.57,2021-08-31
#12,0.0,2021-08-19
#13,265.0,2021-08-20
#13,0.0,2021-08-09
#8,0.0,2021-08-16
#8,0.0,2021-08-04
#8,0.0,2021-08-23
#20,162.72,2021-08-13
#1,1259871.95,2020-08-14
#1,0.0,2020-08-15
#8,316093.92,2021-08-31
#12,0.0,2022-04-26
#1,0.0,2020-08-17
#6,360.0,2022-04-27
#13,0.0,2022-04-09
#20,0.0,2022-04-01
#6,9414.08,2022-04-22
#6,18635.18,2022-04-15
#9,0.0,2022-04-21
#8,0.0,2022-04-13
#8,0.0,2022-04-07
#8,0.0,2022-04-05
#5,0.0,2022-04-26
#5,0.0,2022-04-13
#36,0.0,2022-04-13
#12,46742.0,2022-04-27
#36,0.0,2022-04-04
#11,0.0,2022-01-20
#11,0.0,2022-01-17
#5,91542.76000000001,2022-01-31
#6,25440.63,2022-01-14
#6,5510.48,2022-01-24
#6,0.0,2022-01-12
#4,0.0,2022-01-23
#4,0.0,2022-01-20
#4,102464.02,2022-01-14
#5,1154994.59,2022-01-24
#3,0.0,2022-01-13
#3,0.0,2022-01-12
#1,0.0,2020-08-18
#1,0.0,2020-08-19
#1,0.0,2020-08-20
#1,556325.26,2020-08-21
#14,1410.0,2022-01-31
#14,0.0,2022-01-18
#14,0.0,2022-01-12
#20,0.0,2022-01-10
#8,0.0,2022-01-04
#9,-28.5,2022-02-02
#1,0.0,2020-08-22
#13,13664.6,2021-04-16
#12,0.0,2021-04-20
#12,0.0,2021-04-09
#16,4068.8,2021-03-17
#16,86142.2,2021-03-31
#11,487085.78,2021-03-25
#11,0.0,2021-03-02
#11,0.0,2021-03-08
#16,0.0,2021-03-27
#5,0.0,2021-03-27
#6,0.0,2021-03-22
#4,85788.09,2021-03-12
#4,0.0,2021-03-18
#4,0.0,2021-03-30
#4,0.0,2021-03-16
#5,1816037.75,2021-03-19
#1,0.0,2020-08-23
#5,0.0,2021-03-15
#9,16092.0,2021-03-01
#3,0.0,2021-03-23
#3,0.0,2021-03-22
#3,0.0,2021-03-09
#1,294016.75,2020-08-24
#1,0.0,2020-08-25
#1,0.0,2020-08-26
#1,1430726.52,2020-08-27
#16,0.0,2021-06-18
#20,0.0,2021-06-29
#11,756150.06,2021-06-28
#11,756150.06,2021-06-30
#11,0.0,2021-06-29
#11,0.0,2021-06-10
#5,0.0,2021-06-17
#6,0.0,2021-07-02
#4,0.0,2021-06-29
#5,260.0,2021-07-01
#5,0.0,2021-07-05
#3,0.0,2021-06-17
#36,10868.4,2021-06-30
#9,0.0,2021-06-02
#1,0.0,2020-08-28
#1,0.0,2020-08-29
#12,0.0,2021-06-29
#12,113311.62,2021-06-28
#8,0.0,2021-06-21
#20,0.0,2021-06-04
#20,200.0,2021-06-28
#3,0.0,2021-03-16
#3,0.0,2021-07-01
#1,116142.48000000001,2020-08-31
#1,32991953.55,2020-09-01
#1,388125.31,2020-09-02
#1,0.0,2020-09-03
#1,0.0,2020-09-04
#1,0.0,2020-09-05
#36,0.0,2021-09-27
#11,0.0,2021-09-24
#5,197543.565,2021-09-30
#6,-1281.05,2021-09-27
#6,0.0,2021-09-10
#6,0.0,2021-10-04
#3,0.0,2021-09-08
#12,0.0,2021-09-21
#3,0.0,2021-09-09
#1,0.0,2020-09-06
#1,0.0,2020-09-07
#1,0.0,2020-09-08
#12,157811.42,2021-09-17
#14,3915.0,2021-09-13
#12,0.0,2021-09-15
#12,0.0,2021-09-24
#14,0.0,2021-09-15
#9,0.0,2021-04-13
#13,18864.0,2021-04-28
#9,0.0,2021-04-09
#8,0.0,2021-04-06
#8,-1201.77,2021-04-01
#36,0.0,2021-04-26
#16,30649.0,2020-02-28
#16,0.0,2020-03-10
#5,1.0,2020-04-03
#8,97600.49,2020-03-20
#5,0.0,2020-03-25
#11,0.0,2020-03-23
#11,0.0,2020-03-26
#11,0.0,2020-03-05
#11,0.0,2020-04-03
#5,0.0,2020-03-26
#6,11406.25,2020-03-13
#6,0.0,2020-03-04
#6,0.0,2020-03-11
#4,0.0,2020-03-11
#4,0.0,2020-03-10
#4,0.0,2020-03-18
#4,0.0,2020-03-30
#3,0.0,2020-03-16
#3,0.0,2020-03-29
#5,0.0,2020-02-05
#11,0.0,2020-02-12
#11,0.0,2020-02-20
#4,0.0,2020-02-27
#3,0.0,2020-02-05
#8,34466.74,2020-02-14
#20,0.0,2020-02-11
#8,0.0,2020-02-27
#20,0.0,2020-02-03
#12,0.0,2020-02-06
#1,0.0,2020-09-09
#1,0.0,2020-09-10
#12,0.0,2020-02-20
#13,0.0,2020-02-19
#9,425.1,2020-02-28
#8,0.0,2020-02-07
#8,0.0,2020-02-03
#16,102623.0,2019-04-23
#36,0.0,2019-04-08
#11,0.0,2019-04-08
#11,59.0,2019-05-02
#6,203260.19,2019-04-30
#6,0.0,2019-04-02
#4,154140.44,2019-04-30
#4,0.0,2019-04-04
#5,0.0,2019-04-16
#5,-24107.89,2019-05-03
#3,0.0,2019-04-29
#3,-10961.32,2019-05-02
#3,0.0,2019-04-18
#3,0.0,2019-04-17
#20,2655.5,2019-04-26
#3,0.0,2019-04-22
#1,1326269.02,2020-09-11
#1,0.0,2020-09-12
#1,0.0,2020-09-14
#9,0.0,2019-04-09
#9,7371.55,2019-04-01
#20,0.0,2019-04-09
#36,1638.0,2019-04-23
#12,0.0,2019-04-12
#36,0.0,2019-04-17
#12,0.0,2019-04-23
#8,121738.71,2019-04-23
#8,0.0,2019-04-10
#8,0.0,2019-04-18
#8,0.0,2019-05-04
#16,67238.24,2018-10-22
#16,0.0,2018-10-12
#36,1224.0,2018-10-24
#3,4110988.22,2018-10-24
#11,340091.0,2018-10-24
#11,0.0,2018-10-22
#11,0.0,2018-10-18
#11,0.0,2018-10-25
#36,0.0,2018-10-15
#6,0.0,2018-10-22
#4,0.0,2018-10-16
#3,0.0,2018-10-17
#3,116469.26999999999,2018-10-31
#20,4215.14,2018-10-29
#4,42344.48,2021-09-17
#3,0.0,2020-02-11
#12,0.0,2020-02-10
#5,0.0,2019-04-10
#16,46549.77,2021-10-22
#16,0.0,2021-10-20
#1,0.0,2020-09-15
#1,0.0,2020-09-16
#1,0.0,2020-09-17
#1,810498.5,2020-09-18
#1,0.0,2020-09-19
#12,0.0,2021-10-25
#1,0.0,2020-09-20
#1,0.0,2020-09-21
#11,0.0,2021-11-03
#11,0.0,2021-10-21
#6,0.0,2021-10-28
#6,0.0,2021-10-05
#6,0.0,2021-10-07
#4,-64.48,2021-11-03
#4,0.0,2021-10-13
#5,0.0,2021-10-26
#5,0.0,2021-10-22
#3,0.0,2021-10-14
#3,0.0,2021-10-27
#3,0.0,2021-10-08
#3,0.0,2021-11-17
#14,0.0,2021-10-22
#12,0.0,2021-11-29
#12,0.0,2021-11-02
#14,0.0,2021-10-06
#6,0.0,2021-10-22
#12,0.0,2021-10-28
#14,0.0,2021-10-07
#12,0.0,2021-10-08
#14,0.0,2021-10-28
#8,0.0,2021-10-22
#8,0.0,2021-10-27
#12,0.0,2021-10-27
#12,0.0,2021-10-17
#12,0.0,2021-10-14
#12,0.0,2021-03-03
#20,0.0,2021-03-15
#13,0.0,2021-03-16
#8,0.0,2021-03-05
#20,0.0,2021-04-06
#36,0.0,2021-03-02
#36,1962.0,2021-03-25
#16,0.0,2020-10-19
#1,0.0,2020-09-22
#5,277305.88,2020-10-30
#36,0.0,2020-10-29
#11,0.0,2020-10-15
#11,938492.23,2020-10-28
#11,0.0,2020-10-16
#3,1524535.13,2020-10-30
#4,0.0,2020-10-29
#4,0.0,2020-10-02
#5,0.0,2020-12-07
#5,0.0,2020-10-16
#5,-5568.13,2020-10-02
#3,8446116.07,2020-10-28
#3,0.0,2020-10-09
#3,0.0,2020-10-21
#20,0.0,2020-10-26
#1,909969.51,2020-09-23
#1,0.0,2020-09-24
#1,0.0,2020-09-25
#12,0.0,2020-10-28
#9,0.0,2020-11-03
#8,0.0,2020-10-27
#8,0.0,2020-10-22
#8,0.0,2020-10-20
#8,0.0,2020-10-06
#36,0.0,2021-02-10
#11,796013.22,2021-02-01
#3,1487170.53,2021-02-26
#6,0.0,2021-02-11
#6,410533.7,2021-02-01
#6,0.0,2021-02-05
#6,0.0,2021-02-23
#6,0.0,2021-02-04
#6,0.0,2021-02-18
#4,0.0,2021-02-09
#5,0.0,2021-02-05
#4,0.0,2021-02-18
#5,0.0,2021-02-18
#5,0.0,2021-02-11
#3,0.0,2021-02-04
#3,0.0,2021-02-22
#1,0.0,2020-09-26
#20,0.0,2021-02-23
#3,0.0,2021-02-14
#36,0.0,2021-02-18
#3,0.0,2021-02-07
#1,0.0,2020-09-27
#1,1468645.95,2020-09-28
#12,94540.73,2021-02-24
#13,0.0,2021-02-02
#12,0.0,2021-02-03
#20,0.0,2021-02-04
#9,0.0,2021-02-25
#8,0.0,2021-02-03
#16,49341.39,2019-06-18
#16,119648.0,2019-06-26
#5,9716243.31,2019-06-26
#5,0.0,2019-06-27
#36,0.0,2019-06-07
#6,0.0,2019-06-19
#4,53995.93,2019-06-28
#4,14598.62,2019-06-14
#5,0.0,2019-06-06
#3,0.0,2019-06-12
#3,0.0,2019-07-02
#3,0.0,2019-06-04
#36,1769.76,2019-06-21
#1,0.0,2020-09-29
#1,197543.565,2020-09-30
#12,0.0,2019-06-20
#36,0.0,2019-06-18
#13,26062.25,2019-06-14
#36,0.0,2019-06-13
#12,0.0,2019-06-24
#9,28.08,2019-06-20
#8,0.0,2019-06-12
#12,0.0,2019-06-17
#20,0.0,2019-06-27
#11,0.0,2020-11-02
#13,0.0,2020-10-23
#6,0.0,2019-06-05
#5,0.0,2020-10-27
#16,5405.18,2022-04-08
#16,5050.0,2022-04-28
#16,70450.0,2022-04-13
#12,0.0,2022-04-14
#12,0.0,2022-04-11
#11,0.0,2022-04-13
#11,0.0,2022-04-20
#16,0.0,2022-04-14
#6,0.0,2022-04-25
#6,0.0,2022-04-05
#4,0.0,2022-04-28
#4,0.0,2022-04-26
#4,0.0,2022-04-10
#3,0.0,2022-04-24
#36,0.0,2021-12-01
#6,0.0,2021-12-27
#14,15677.6,2021-12-22
#13,0.0,2021-12-06
#14,1750.0,2021-12-10
#8,0.0,2021-12-20
#8,0.0,2021-12-23
#8,0.0,2021-12-02
#12,0.0,2021-12-02
#6,0.0,2021-12-14
#1,38363810.51,2020-10-01
#1,0.0,2020-10-02
#16,18208.0,2020-01-17
#16,0.0,2020-01-10
#16,0.0,2019-07-18
#16,55632.0,2019-07-11
#36,12809.7,2019-07-29
#11,0.0,2019-07-11
#6,0.0,2019-07-05
#6,0.0,2019-07-17
#6,6145.72,2019-07-19
#6,0.0,2019-07-18
#4,72365.29,2019-07-12
#4,0.0,2019-07-30
#3,3526726.29,2019-07-29
#5,0.0,2019-07-15
#3,0.0,2019-07-05
#3,2787376.15,2019-07-19
#3,0.0,2019-07-25
#3,0.0,2019-07-18
#1,0.0,2020-10-03
#1,0.0,2020-10-04
#1,0.0,2020-10-05
#13,0.0,2019-07-02
#12,0.0,2019-07-29
#13,0.0,2019-07-09
#8,148081.08,2019-07-31
#8,0.0,2019-07-02
